"DATE1","DATE2","W1","W2","TOE","FER1","FER2","POP"
2011-01-06,2011-02-09,26,28,"8//262050100",TRUE,TRUE,349
2011-02-09,2011-03-10,28,27,"8//262050100",TRUE,TRUE,152
2011-03-10,2011-04-06,27,37,"8//262050100",TRUE,TRUE,135
2011-02-08,2011-03-08,25,31,"8//262090100",TRUE,TRUE,152
2011-03-08,2011-04-06,31,33,"8//262090100",TRUE,TRUE,135
2011-04-06,2011-05-04,33,35,"8//262090100",TRUE,TRUE,75
2011-05-04,2011-06-14,55,64,"8//263080100",TRUE,TRUE,59
2011-03-08,2011-04-06,38,46,"8//26405060",TRUE,TRUE,135
2011-03-08,2011-04-07,32,45,"8//26405090",TRUE,TRUE,135
2011-03-08,2011-04-06,31,39,"8//27102060",TRUE,TRUE,135
2011-03-09,2011-04-06,26,33,"8//271020100",TRUE,TRUE,135
2011-03-09,2011-04-06,29,34,"8//27103070",TRUE,TRUE,135
2011-03-09,2011-04-06,27,31,"8//27105060",TRUE,TRUE,135
2011-03-10,2011-04-08,31,45,"8//27106090",TRUE,TRUE,135
2011-04-08,2011-05-04,45,45,"8//27106090",TRUE,TRUE,75
2011-04-06,2011-05-04,32,45,"8//27107090",TRUE,TRUE,75
2011-04-06,2011-05-04,38,43,"8//27108090",TRUE,TRUE,75
2011-05-04,2011-06-14,43,44,"8//27108090",TRUE,TRUE,59
2011-04-07,2011-05-05,46,45,"8//27204080",TRUE,TRUE,75
2011-06-16,2011-07-13,8,21,"8//274070100",TRUE,TRUE,62
2011-07-12,2011-08-10,21,26,"8//27507080",TRUE,TRUE,108
2011-07-12,2011-08-11,23,28,"8//28102060",TRUE,TRUE,108
2011-07-12,2011-08-10,26,29,"8//28102070",TRUE,TRUE,108
2011-07-12,2011-08-11,15,22,"8//28104060",TRUE,TRUE,108
2011-10-04,2011-11-01,24,27,"8//28104060",TRUE,TRUE,334
2011-11-01,2011-12-06,27,25,"8//28104060",TRUE,TRUE,296
2011-07-12,2011-08-10,20,28,"8//28105090",TRUE,TRUE,108
2011-12-08,2012-01-05,29,30,"8//28105090",TRUE,TRUE,285
2012-01-05,2012-01-25,30,30,"8//28105090",TRUE,TRUE,191
2011-07-12,2011-08-10,29,28,"8//281060100",TRUE,TRUE,108
2011-07-13,2011-08-10,14,18,"8//28203080",TRUE,TRUE,108
2012-01-04,2012-01-25,24,24,"8//28203080",TRUE,TRUE,191
2012-01-25,2012-02-29,24,26,"8//28203080",TRUE,TRUE,114
2011-10-04,2011-11-01,32,34,"8//28204090",TRUE,TRUE,334
2011-11-01,2011-12-06,34,33,"8//28204090",TRUE,TRUE,296
2011-07-13,2011-08-11,20,25,"8//28205080",TRUE,TRUE,108
2011-07-14,2011-08-10,15,21,"8//28306070",TRUE,TRUE,108
2011-10-04,2011-11-01,24,23,"8//28306070",TRUE,TRUE,334
2011-11-01,2011-12-06,23,26,"8//28306070",TRUE,TRUE,296
2011-12-06,2012-01-03,26,25,"8//28306070",TRUE,TRUE,285
2012-01-03,2012-01-26,25,23,"8//28306070",TRUE,TRUE,191
2012-01-26,2012-02-29,23,31,"8//28306070",TRUE,TRUE,114
2012-02-29,2012-03-27,31,27,"8//28306070",TRUE,TRUE,84
2011-07-14,2011-08-10,19,25,"8//283090100",TRUE,TRUE,108
2011-10-04,2011-11-03,22,25,"8//283090100",TRUE,TRUE,334
2011-11-03,2011-12-07,25,28,"8//283090100",TRUE,TRUE,296
2011-12-07,2012-01-03,28,25,"8//283090100",TRUE,TRUE,285
2012-01-03,2012-01-25,25,28,"8//283090100",TRUE,TRUE,191
2012-01-25,2012-02-29,28,32,"8//283090100",TRUE,TRUE,114
2012-02-29,2012-03-27,32,30,"8//283090100",TRUE,TRUE,84
2011-12-06,2012-01-03,34,37,"8//28103090",TRUE,TRUE,285
2012-01-03,2012-01-26,37,37,"8//28103090",TRUE,TRUE,191
2012-01-26,2012-02-29,37,39,"8//28103090",TRUE,TRUE,114
2011-10-05,2011-11-01,25,28,"8//285080100",TRUE,TRUE,334
2012-01-04,2012-01-25,28,27,"8//285080100",TRUE,TRUE,191
2011-10-04,2011-11-01,22,26,"8//28508090",TRUE,TRUE,334
2011-10-06,2011-11-02,22,20,"8//3102070100",TRUE,TRUE,334
2011-12-06,2012-01-03,23,23,"8//310207080",TRUE,TRUE,285
2012-01-03,2012-01-25,25,26,"8//310306070",TRUE,TRUE,191
2011-10-04,2011-11-02,28,35,"8//310306080",TRUE,TRUE,334
2011-12-06,2012-01-03,26,27,"8//310308090",TRUE,TRUE,285
2011-12-06,2012-01-04,27,28,"8//3105060100",TRUE,TRUE,285
2012-01-05,2012-01-25,26,31,"8//3203060100",TRUE,TRUE,191
2012-01-25,2012-02-29,31,29,"8//3203060100",TRUE,TRUE,114
2012-02-29,2012-03-27,29,27,"8//3203060100",TRUE,TRUE,84
2012-03-27,2012-04-26,27,28,"8//3203060100",TRUE,TRUE,44
2011-12-06,2012-01-03,24,27,"8//3203070100",TRUE,TRUE,285
2012-01-03,2012-01-25,27,26,"8//3203070100",TRUE,TRUE,191
2011-11-01,2011-12-06,22,21,"8//320307080",TRUE,TRUE,296
2011-12-06,2012-01-03,21,20,"8//320307080",TRUE,TRUE,285
2011-12-06,2012-01-05,24,37,"8//320406070",TRUE,TRUE,285
2011-10-04,2011-11-01,30,35,"8//330408090",TRUE,TRUE,334
2011-11-01,2011-12-08,35,28,"8//330408090",TRUE,TRUE,296
2011-12-07,2012-01-03,26,24,"8//340506070",TRUE,TRUE,285
2011-10-04,2011-11-01,20,21,"8//310506080b",TRUE,TRUE,334
2011-11-01,2011-12-06,21,34,"8//310506080b",TRUE,TRUE,296
2011-10-04,2011-11-02,18,24,"8//35105060",TRUE,TRUE,334
2011-11-02,2011-12-06,24,22,"8//35105060",TRUE,TRUE,296
2011-10-04,2011-11-01,17,20,"8//351090100",TRUE,TRUE,334
2011-11-01,2011-12-06,20,20,"8//351090100",TRUE,TRUE,296
2011-10-04,2011-11-02,32,31,"8//35205060",TRUE,TRUE,334
2011-11-02,2011-12-06,31,35,"8//35205060",TRUE,TRUE,296
2011-10-04,2011-11-01,29,26,"8//35207080",TRUE,TRUE,334
2011-11-01,2011-12-08,26,30,"8//35207080",TRUE,TRUE,296
2011-10-04,2011-11-01,25,25,"8//35304080",TRUE,TRUE,334
2011-11-01,2011-12-06,25,27,"8//35304080",TRUE,TRUE,296
2011-12-06,2012-01-03,27,29,"8//35304080",TRUE,TRUE,285
2012-01-03,2012-01-25,29,27,"8//35304080",TRUE,TRUE,191
2011-10-04,2011-11-03,22,27,"8//353060100",TRUE,TRUE,334
2011-11-03,2011-12-06,27,28,"8//353060100",TRUE,TRUE,296
2011-10-04,2011-11-03,18,19,"8//35306080",TRUE,TRUE,334
2012-01-25,2012-02-29,22,25,"8//353070100",TRUE,TRUE,114
2011-10-04,2011-11-01,16,20,"8//35307080",TRUE,TRUE,334
2011-11-01,2011-12-06,20,19,"8//35307080",TRUE,TRUE,296
2011-12-06,2012-01-03,19,24,"8//35307080",TRUE,TRUE,285
2012-01-03,2012-01-25,24,24,"8//35307080",TRUE,TRUE,191
2011-12-06,2012-01-03,23,23,"8//35307090",TRUE,TRUE,285
2011-10-04,2011-11-03,27,30,"8//35405080",TRUE,TRUE,334
2011-12-07,2012-01-03,27,26,"8//35407090",TRUE,TRUE,285
2011-10-04,2011-11-03,23,23,"8//35506070",TRUE,TRUE,334
2011-11-03,2011-12-06,23,25,"8//35506070",TRUE,TRUE,296
2011-12-06,2012-01-03,25,30,"8//35506070",TRUE,TRUE,285
2012-01-04,2012-01-25,33,32,"8//35506080",TRUE,TRUE,191
2012-01-25,2012-02-29,32,33,"8//35506080",TRUE,TRUE,114
2011-12-06,2012-01-03,32,31,"8//355070100",TRUE,TRUE,285
2011-12-06,2012-01-03,19,23,"8//36103080",TRUE,TRUE,285
2012-01-03,2012-01-25,23,24,"8//36103080",TRUE,TRUE,191
2012-01-25,2012-02-29,24,29,"8//36103080",TRUE,TRUE,114
2011-10-04,2011-11-01,24,25,"8//36103090",TRUE,TRUE,334
2012-02-29,2012-03-27,34,29,"8//36103090",TRUE,TRUE,84
2012-03-27,2012-04-25,29,35,"8//36103090",TRUE,TRUE,44
2011-10-04,2011-11-01,21,20,"8//36104060",TRUE,TRUE,334
2011-10-04,2011-11-01,26,18,"8//362040100",TRUE,TRUE,334
2011-10-04,2011-11-01,20,16,"8//36205090",TRUE,TRUE,334
2011-10-04,2011-11-02,20,21,"8//36206070",TRUE,TRUE,334
2011-11-02,2011-12-06,21,23,"8//36206070",TRUE,TRUE,296
2011-12-06,2012-01-03,23,25,"8//36206070",TRUE,TRUE,285
2011-10-05,2011-11-02,40,39,"8//37102060",TRUE,TRUE,334
2011-11-02,2011-12-06,39,35,"8//37102060",TRUE,TRUE,296
2011-10-05,2011-11-03,12,15,"8//37104080",TRUE,TRUE,334
2011-10-05,2011-11-01,21,19,"8//37203070",TRUE,TRUE,334
2011-12-06,2012-01-03,27,30,"8//372050100",TRUE,TRUE,285
2012-01-03,2012-01-25,30,31,"8//372050100",TRUE,TRUE,191
2011-10-06,2011-11-02,18,24,"8//37206090",TRUE,TRUE,334
2011-11-01,2011-12-07,15,20,"8//37407090",TRUE,TRUE,296
2011-11-01,2011-12-08,19,25,"8//37506070",TRUE,TRUE,296
2011-11-01,2011-12-06,28,24,"8//38104080",TRUE,TRUE,296
2011-11-01,2011-12-06,17,25,"8//381090100",TRUE,TRUE,296
2011-12-06,2012-01-04,25,24,"8//381090100",TRUE,TRUE,285
2011-11-01,2011-12-06,24,28,"8//38203060",TRUE,TRUE,296
2011-11-01,2011-12-08,34,31,"8//382060100",TRUE,TRUE,296
2011-12-08,2012-01-03,31,29,"8//382060100",TRUE,TRUE,285
2011-11-01,2011-12-06,26,27,"8//38207080",TRUE,TRUE,296
2012-01-03,2012-01-25,33,35,"8//38207090",TRUE,TRUE,191
2011-11-02,2011-12-06,15,23,"8//383040100",TRUE,TRUE,296
2011-11-02,2011-12-06,20,21,"8//38306080",TRUE,TRUE,296
2011-12-06,2012-01-03,21,25,"8//38306080",TRUE,TRUE,285
2011-11-02,2011-12-06,22,25,"8//38307090",TRUE,TRUE,296
2012-01-25,2012-02-29,28,32,"8//38307090",TRUE,TRUE,114
2011-11-02,2011-12-06,17,23,"8//384050100",TRUE,TRUE,296
2011-12-06,2012-01-03,23,23,"8//384050100",TRUE,TRUE,285
2012-01-03,2012-01-25,23,25,"8//384050100",TRUE,TRUE,191
2011-11-03,2011-12-06,29,31,"8//38406090",TRUE,TRUE,296
2011-11-03,2011-12-06,42,36,"8//384070100",TRUE,TRUE,296
2011-12-06,2012-01-05,20,26,"8//410206080",TRUE,TRUE,285
2011-12-06,2012-01-03,30,30,"8//4102070100",TRUE,TRUE,285
2011-12-06,2012-01-03,27,23,"8//4102090100",TRUE,TRUE,285
2012-01-03,2012-01-25,23,25,"8//4102090100",TRUE,TRUE,191
2011-12-06,2012-01-04,26,25,"8//410406090",TRUE,TRUE,285
2011-12-06,2012-01-05,28,28,"8//4104070100",TRUE,TRUE,285
2011-12-06,2012-01-04,26,25,"8//420307080",TRUE,TRUE,285
2012-01-04,2012-01-25,25,26,"8//420307080",TRUE,TRUE,191
2011-12-06,2012-01-03,25,25,"8//420407090",TRUE,TRUE,285
2011-12-06,2012-01-03,26,29,"8//4204080100",TRUE,TRUE,285
2012-01-27,2012-02-29,27,30,"8//4205060100",TRUE,TRUE,114
2011-12-07,2012-01-03,22,23,"8//420506080",TRUE,TRUE,285
2011-12-07,2012-01-04,26,26,"8//4205070100",TRUE,TRUE,285
2011-12-07,2012-01-03,27,23,"8//430407090",TRUE,TRUE,285
2011-12-07,2012-01-04,19,20,"8//4304080100",TRUE,TRUE,285
2012-01-04,2012-01-25,20,25,"8//4304080100",TRUE,TRUE,191
2012-01-27,2012-03-01,30,30,"8//4304090100",TRUE,TRUE,114
2012-03-01,2012-03-27,30,27,"8//4304090100",TRUE,TRUE,84
2012-03-27,2012-04-25,27,29,"8//4304090100",TRUE,TRUE,44
2011-12-07,2012-01-05,24,22,"8//430508090",TRUE,TRUE,285
2012-01-05,2012-01-25,22,26,"8//430508090",TRUE,TRUE,191
2012-01-25,2012-02-29,26,26,"8//430508090",TRUE,TRUE,114
2011-12-08,2012-01-04,34,28,"8//45102080",TRUE,TRUE,285
2012-01-04,2012-01-25,28,26,"8//45102080",TRUE,TRUE,191
2012-01-03,2012-01-25,27,27,"8//451030100",TRUE,TRUE,191
2012-01-03,2012-01-25,26,26,"8//45103090",TRUE,TRUE,191
2012-01-25,2012-02-29,26,29,"8//45103090",TRUE,TRUE,114
2012-01-03,2012-01-27,32,31,"8//45105060",TRUE,TRUE,191
2012-01-27,2012-02-29,31,35,"8//45105060",TRUE,TRUE,114
2012-01-04,2012-01-25,25,20,"8//45204070",TRUE,TRUE,191
2012-01-04,2012-01-25,25,27,"8//45205060",TRUE,TRUE,191
2012-03-01,2012-03-27,29,27,"8//45207090",TRUE,TRUE,84
2012-01-05,2012-01-26,25,24,"8//45304080",TRUE,TRUE,191
2012-01-05,2012-01-25,27,25,"8//45304090",TRUE,TRUE,191
2012-01-05,2012-01-25,29,25,"8//45305090",TRUE,TRUE,191
2012-01-25,2012-02-29,25,34,"8//45305090",TRUE,TRUE,114
2012-01-25,2012-02-29,22,26,"8//45308090",TRUE,TRUE,114
2012-02-29,2012-03-27,26,19,"8//45308090",TRUE,TRUE,84
2012-02-29,2012-03-27,38,32,"8//455080100",TRUE,TRUE,84
2012-03-27,2012-04-27,32,36,"8//455080100",TRUE,TRUE,44
2012-03-01,2012-03-27,36,30,"8//46105060",TRUE,TRUE,84
2012-03-01,2012-03-27,30,24,"8//46105080",TRUE,TRUE,84
2012-04-25,2012-05-30,33,36,"8//461070100",TRUE,TRUE,30
2012-09-06,2012-10-04,33,35,"8//46508090",TRUE,TRUE,26
2012-12-04,2013-01-02,30.7,20.1,"8//471020100",TRUE,TRUE,167
2012-10-04,2012-10-31,30,31,"8//47406090",TRUE,TRUE,82
2012-10-30,2012-12-04,19,21,"8//48103060",TRUE,TRUE,93
2012-12-04,2013-01-01,21,20.3,"8//48103060",TRUE,TRUE,167
2012-10-30,2012-12-05,28,23.1,"8//48103070",TRUE,TRUE,93
2012-10-30,2012-12-04,26,30.2,"8//481050100",TRUE,TRUE,93
2013-01-02,2013-02-03,20.1,24,"8//48204060",TRUE,TRUE,125
2012-10-31,2012-12-04,17,22,"8//48206090",TRUE,TRUE,93
2012-11-01,2012-12-04,19,26,"8//482080100",TRUE,TRUE,93
2012-11-01,2012-12-04,20,26,"8//48305070",TRUE,TRUE,93
2012-12-04,2013-01-01,26,24.6,"8//48305070",TRUE,TRUE,167
2012-12-04,2013-01-01,18.5,22,"8//510207090",TRUE,TRUE,167
2012-12-04,2013-01-02,25.8,22.1,"8//5105090100",TRUE,TRUE,167
2012-12-04,2013-01-02,23.3,24.8,"8//520306080",TRUE,TRUE,167
2012-12-05,2013-01-01,24,37.1,"8//5203060100",TRUE,TRUE,167
2012-12-05,2013-01-01,26.7,21,"8//5205080100",TRUE,TRUE,167
2013-01-01,2013-02-03,24.7,18,"8//6103060100",TRUE,TRUE,125
2013-02-03,2013-02-26,18,22,"8//6103060100",TRUE,TRUE,22
2013-02-26,2013-03-28,22,18,"8//6103060100",TRUE,TRUE,29
2013-01-02,2013-02-03,15.5,16,"8//610506070",TRUE,TRUE,125
2013-12-03,2013-12-31,24,22,"8//710206090",TRUE,TRUE,81
2013-12-31,2014-01-28,22,22,"8//710206090",TRUE,TRUE,66
2013-11-05,2013-12-03,29,39,"8//710307080",TRUE,TRUE,62
2013-12-03,2013-12-31,39,33,"8//710307080",TRUE,TRUE,81
2013-12-31,2014-01-30,33,30,"8//710307080",TRUE,TRUE,66
2014-01-30,2014-02-27,30,35,"8//710307080",TRUE,TRUE,38
2014-01-02,2014-01-28,21,21,"8//8203070100",TRUE,TRUE,66
2014-02-25,2014-03-25,30,29,"8//820307090",TRUE,TRUE,18
2013-02-03,2013-02-26,16,20,"8//620308090",TRUE,TRUE,22
2013-02-26,2013-03-28,20,16,"8//620308090",TRUE,TRUE,29
2013-12-03,2013-12-31,29,26,"8//630406090",TRUE,TRUE,81
2013-10-09,2013-11-05,16,18,"8//630507080",TRUE,TRUE,36
2013-11-05,2013-12-03,18,25,"8//630507080",TRUE,TRUE,62
2013-11-05,2013-12-03,24,30,"8//710507080",TRUE,TRUE,62
2013-12-03,2013-12-31,30,25,"8//710507080",TRUE,TRUE,81
2014-01-30,2014-02-26,24,22,"8//7105080100",TRUE,TRUE,38
2013-11-05,2013-12-03,19.8,25,"8//7203090100",TRUE,TRUE,62
2013-12-03,2013-12-31,25,25,"8//7203090100",TRUE,TRUE,81
2013-12-31,2014-01-28,25,24,"8//7203090100",TRUE,TRUE,66
2014-01-28,2014-02-27,24,23,"8//7203090100",TRUE,TRUE,38
2013-12-03,2013-12-31,25,23,"8//730508090",TRUE,TRUE,81
2013-12-31,2014-01-28,23,21,"8//730508090",TRUE,TRUE,66
2013-12-03,2013-12-31,26,25,"8//740506090",TRUE,TRUE,81
2013-12-03,2013-12-31,25,22,"8//810206070",TRUE,TRUE,81
2013-12-04,2014-01-02,17,17,"8//810306090b",TRUE,TRUE,81
2013-12-05,2013-12-31,18,21,"8//7304060100",TRUE,TRUE,81
2013-12-31,2014-01-29,21,20,"8//7304060100",TRUE,TRUE,66
2014-01-29,2014-02-27,20,24,"8//7304060100",TRUE,TRUE,38
2013-12-05,2013-12-31,17,20,"8//810308090",TRUE,TRUE,81
2013-12-31,2014-01-28,27,25,"8//7205080100",TRUE,TRUE,66
2014-01-02,2014-01-28,21,21,"8//820306070",TRUE,TRUE,66
2014-01-28,2014-02-25,26,22,"8//8204070100",TRUE,TRUE,38
2014-03-27,2014-04-24,26,42,"8//830408090",TRUE,TRUE,6
2014-07-24,2014-08-13,29,39,"8//8305090100",TRUE,TRUE,10
2014-08-13,2014-09-12,24,37,"9//150",TRUE,TRUE,14
2014-10-08,2014-11-04,39,39,"9//37",TRUE,TRUE,58
2014-10-08,2014-11-04,30,33,"9//370",TRUE,TRUE,58
2014-11-04,2014-12-03,33,34,"9//370",TRUE,TRUE,141
2014-10-08,2014-11-04,24,23,"9//420",TRUE,TRUE,58
2014-10-10,2014-11-04,32,37,"9//630",TRUE,TRUE,58
2014-10-10,2014-11-04,36,38,"9//660",TRUE,TRUE,58
2014-10-10,2014-11-04,41,42,"9//690",TRUE,TRUE,58
2014-11-04,2014-12-03,42,41,"9//690",TRUE,TRUE,141
2014-10-10,2014-11-05,42,45,"9//770",TRUE,TRUE,58
2015-01-28,2015-02-26,26,33,"9//103060",TRUE,TRUE,50
2014-11-04,2014-12-04,47,47.7,"9//11090",TRUE,TRUE,141
2014-11-04,2014-12-03,41,40,"9//7100",TRUE,TRUE,141
2014-11-04,2014-12-03,43,39.7,"9//810",TRUE,TRUE,141
2014-11-04,2014-12-04,38,32.3,"9//840",TRUE,TRUE,141
2015-01-28,2015-02-25,25,31,"9//44090",TRUE,TRUE,50
2015-01-28,2015-02-25,28,32,"9//4550",TRUE,TRUE,50
2015-02-25,2015-03-25,26,27,"9//4560",TRUE,TRUE,41
2015-02-25,2015-03-24,26,29,"9//47100",TRUE,TRUE,41
2015-02-25,2015-03-25,31,30,"9//4740",TRUE,TRUE,41
2015-02-25,2015-03-25,28,22,"9//4810",TRUE,TRUE,41
2015-02-27,2015-03-24,33.3,30,"9//52070",TRUE,TRUE,41
2015-02-27,2015-03-25,30.1,28,"9//53090",TRUE,TRUE,41
2015-03-24,2015-05-01,26,58,"9//64060",TRUE,TRUE,69
2015-03-25,2015-05-01,32,49,"9//54060",TRUE,TRUE,69
2015-09-09,2015-10-07,21,20,"9//1102060",TRUE,TRUE,33
2015-10-08,2015-10-31,20,20,"9//13050100",TRUE,TRUE,39
2015-11-01,2015-12-01,12,20,"9//152080",TRUE,TRUE,37
2015-11-29,2015-12-29,30,30,"9//1550100",TRUE,TRUE,36
2015-11-29,2015-12-29,20,20,"9//155090",TRUE,TRUE,36
2015-11-30,2015-12-30,23,22,"9//162060",TRUE,TRUE,36
2015-12-01,2015-12-30,30,30,"9//162090",TRUE,TRUE,36
2015-12-30,2016-01-28,30,25,"9//162090",TRUE,TRUE,26
2015-12-29,2016-01-28,24,30,"9//163080",TRUE,TRUE,26
2016-10-01,2016-10-30,27,26,"10//760",TRUE,TRUE,73
2016-10-30,2016-11-30,26,28,"10//760",TRUE,TRUE,109
2016-11-30,2016-12-29,28,23,"10//760",TRUE,TRUE,89
2016-10-01,2016-10-30,26,24,"10//790",TRUE,TRUE,73
2016-10-29,2016-11-30,24,25,"10//2080",TRUE,TRUE,109
2016-11-30,2016-12-29,25,24,"10//2080",TRUE,TRUE,89
2016-10-29,2016-11-30,17,33,"10//870",TRUE,TRUE,109
2016-10-30,2016-11-30,15,20,"10//1590",TRUE,TRUE,109
2017-03-01,2017-03-28,23,24,"10//1830",TRUE,TRUE,51
2016-11-30,2016-12-29,20,30,"10//2530",TRUE,TRUE,89
2016-11-30,2016-12-29,35,28,"10//2560",TRUE,TRUE,89
2016-11-30,2016-12-29,20,18,"10//2760",TRUE,TRUE,89
2016-12-01,2016-12-30,23,18,"10//2880",TRUE,TRUE,89
2016-12-30,2017-01-31,18,24,"10//2880",TRUE,TRUE,78
2016-12-02,2016-12-29,18,20,"10//25060",TRUE,TRUE,89
2016-12-02,2016-12-30,35,26,"10//25080",TRUE,TRUE,89
2017-03-02,2017-03-28,34,36,"10//25080",TRUE,TRUE,51
2016-12-29,2017-01-31,26,29,"10//3560",TRUE,TRUE,78
2017-01-31,2017-03-01,29,33,"10//3560",TRUE,TRUE,68
2016-12-31,2017-01-31,20,30,"10//21080",TRUE,TRUE,78
2016-12-31,2017-02-01,22,26,"10//3840",TRUE,TRUE,78
2017-02-01,2017-03-01,26,28,"10//3840",TRUE,TRUE,68
2017-01-31,2017-03-01,24,30,"10//1640",TRUE,TRUE,68
2017-03-01,2017-03-29,30,26,"10//1640",TRUE,TRUE,51
2017-03-29,2017-04-29,26,39,"10//1640",TRUE,TRUE,41
2017-01-31,2017-03-01,27,30,"10A//381060",TRUE,TRUE,68
2017-02-02,2017-03-01,20,20,"10//350100",TRUE,TRUE,68
2017-03-01,2017-03-28,23,25,"10//4830",TRUE,TRUE,51
2017-03-01,2017-03-28,18,18,"10//4840",TRUE,TRUE,51
2017-03-28,2017-04-29,24,32,"10//42080",TRUE,TRUE,41
2017-03-28,2017-04-29,23,35,"10//43080",TRUE,TRUE,41
2017-03-30,2017-04-29,23,34,"10//52060",TRUE,TRUE,41
2017-09-29,2017-11-01,50,50,"10//52060",TRUE,TRUE,68
2017-08-29,2017-09-29,28,30,"10//74070",TRUE,TRUE,45
2017-09-29,2017-10-31,30,35,"10//74070",TRUE,TRUE,68
2017-08-30,2017-10-01,16,22,"10//82060",TRUE,TRUE,45
2017-08-30,2017-09-29,12,25,"10//82090",TRUE,TRUE,45
2017-09-29,2017-10-30,30,50,"10//153080",TRUE,TRUE,68
2017-10-30,2017-11-30,30,40,"10//253090",TRUE,TRUE,155
2017-10-30,2017-12-02,30,24,"10//2550100",TRUE,TRUE,155
2017-12-02,2017-12-31,24,21,"10//2550100",TRUE,TRUE,198
2017-10-30,2017-12-02,25,28,"10//261070",TRUE,TRUE,155
2017-10-30,2017-11-30,25,24,"10//183090",TRUE,TRUE,155
2017-11-30,2017-12-31,24,30,"10//183090",TRUE,TRUE,198
2017-10-30,2017-11-30,27,26,"10//1830100",TRUE,TRUE,155
2017-11-30,2018-01-01,26,20,"10//1830100",TRUE,TRUE,198
2017-10-31,2017-11-30,35,35,"10//2710100",TRUE,TRUE,155
2017-10-31,2017-11-30,40,30,"10//273060",TRUE,TRUE,155
2017-10-31,2017-12-02,45,42,"10//2810100",TRUE,TRUE,155
2017-11-01,2017-12-01,27,26,"10//283080",TRUE,TRUE,155
2017-11-30,2017-12-31,40,31,"10//352080",TRUE,TRUE,198
2017-11-30,2017-12-31,25,20,"10A//355090",TRUE,TRUE,198
2017-12-31,2018-01-30,20,25,"10A//355090",TRUE,TRUE,134
2017-11-30,2017-12-31,40,35,"10A//362080",TRUE,TRUE,198
2017-11-30,2017-12-31,30,30,"10A//364060",TRUE,TRUE,198
2017-11-30,2017-12-31,25,28,"10A//371070",TRUE,TRUE,198
2017-12-01,2017-12-30,36,32,"10A//453090",TRUE,TRUE,198
2017-12-01,2017-12-30,33,30,"10//264070",TRUE,TRUE,198
2017-12-02,2017-12-31,36,35,"10A//462090",TRUE,TRUE,198
2017-12-30,2018-01-31,20,17,"10A//474090",TRUE,TRUE,134
2018-01-01,2018-02-01,40,30,"10A//471080",TRUE,TRUE,134
2018-02-01,2018-03-01,30,40,"10A//471080",TRUE,TRUE,81
2018-03-30,2018-05-02,40,52,"10//17105060",TRUE,TRUE,39
2018-05-02,2018-05-30,40,30,"10//17405070",TRUE,TRUE,40
2018-08-03,2018-08-29,51,53,"10//18205090",TRUE,TRUE,20
2018-08-04,2018-08-29,15,20,"10//18405080",TRUE,TRUE,20
2018-08-04,2018-08-30,15,20,"10//18405090",TRUE,TRUE,20
2018-08-30,2018-10-03,20,23,"10//18405090",TRUE,TRUE,32
2018-10-03,2018-10-31,23,26,"10//18405090",TRUE,TRUE,41
2018-08-29,2018-10-02,56,40,"10A//25105080",TRUE,TRUE,32
2018-08-30,2018-10-02,36,35,"10A//25203070",TRUE,TRUE,32
2018-10-02,2018-11-01,20,35,"10A//25405090",TRUE,TRUE,41
2018-11-01,2018-11-29,35,30,"10A//25405090",TRUE,TRUE,155
2018-10-03,2018-10-31,40,44,"10A//26204060",TRUE,TRUE,41
2018-10-31,2018-11-29,28,26,"10A//26305070",TRUE,TRUE,155
2018-10-31,2018-11-29,14,18,"10A//27102080",TRUE,TRUE,155
2018-10-31,2018-11-29,22,22,"10A//27103060",TRUE,TRUE,155
2018-10-31,2018-12-01,20,18,"10A//27305090",TRUE,TRUE,155
2018-11-01,2018-11-29,18,20,"10//28204060",TRUE,TRUE,155
2018-11-01,2018-11-30,25,20,"10//28304070",TRUE,TRUE,155
2018-11-01,2018-11-30,16,20,"10//28305090",TRUE,TRUE,155
2018-11-02,2018-11-29,41,38,"10//35405090",TRUE,TRUE,155
2018-11-30,2018-12-29,18,22,"10//38205060",TRUE,TRUE,154
2018-12-01,2018-12-29,18,20,"10//45103070",TRUE,TRUE,154
2018-12-01,2018-12-29,16,18,"10//45105060",TRUE,TRUE,154
2019-03-06,2019-04-02,20,25,"10//46305080",TRUE,TRUE,18
2019-10-01,2019-10-29,23,34,"10//15206090",TRUE,TRUE,25
2019-10-29,2019-11-29,29,44,"10//154070100",TRUE,TRUE,55
2019-10-29,2019-12-01,32,41,"10//154080100",TRUE,TRUE,55
2019-12-01,2019-12-31,41,47,"10//154080100",TRUE,TRUE,86
2019-12-31,2020-01-29,47,44,"10//154080100",TRUE,TRUE,101
2020-01-29,2020-03-01,44,44,"10//154080100",TRUE,TRUE,89
2019-10-29,2019-11-29,37,46,"10//155090100",TRUE,TRUE,55
2019-11-29,2019-12-31,46,53,"10//155090100",TRUE,TRUE,86
2019-10-30,2019-11-29,27,32,"10//16206080",TRUE,TRUE,55
2019-11-29,2019-12-31,32,41,"10//16206080",TRUE,TRUE,86
2019-10-31,2019-11-29,35,49,"10//16406080",TRUE,TRUE,55
2019-11-29,2020-01-01,49,50,"10//16406080",TRUE,TRUE,86
2019-11-29,2019-12-31,27,31,"10//16507090",TRUE,TRUE,86
2019-12-31,2020-01-29,31,30,"10//16507090",TRUE,TRUE,101
2019-11-29,2019-12-31,52,49,"10//171080100",TRUE,TRUE,86
